29.655 -101.6
-29.57 -51.85
42.132 -82.41
46.785 -1.675
40.764 27.282
62.537 21.684
-51.08 -70.76
32.515 -99.47
-22.14 -68.64
55.685 -3.307
16.701 -94.86
35.570 -121.7
-5.457 -36.20
-26.36 -52.96
57.231 -2.056
39.260 27.805
54.471 15.415
43.144 -3.519
21.281 74.308
54.419 -7.313
-11.14 -38.73
57.451 -3.483
-2.849 -40.04
36.154 -5.779
38.823 -1.611
42.183 -1.790
48.367 1.9546
37.522 27.765
52.619 -3.829
-30.57 115.54
55.289 -4.221
42.396 -79.23
35.531 -5.585
-37.80 140.41
41.644 14.540
34.828 111.50
58.749 5.9149
41.641 14.134
49.605 4.0832
49.319 6.9842
35.142 -3.716
53.985 -3.457
45.968 3.8639
41.876 15.087
39.931 41.355
-6.750 -36.35
54.434 7.5146
39.079 -104.1
46.464 -67.96
41.088 23.544
52.312 -9.453
46.883 -1.784
-12.92 -42.79
22.940 76.311
-21.73 -64.59
41.333 28.247
10.909 77.600
37.845 31.000
61.283 -138.8
47.178 6.4662
25.761 -98.17
8.2557 77.508
39.415 -1.059
50.692 -2.178
41.052 0.2893
53.391 5.3451
54.787 14.169
14.182 -90.59
28.240 -11.36
53.072 -1.027
51.190 -2.542
34.795 -2.620
35.856 118.18
44.979 27.320
30.262 35.686
-42.40 -69.23
61.461 28.370
-31.21 -54.17
42.101 -2.214
41.058 15.577
43.235 -83.05
60.138 -1.184
20.669 -103.7
38.978 -1.460
38.094 28.421
53.350 8.2926
-5.529 -36.54
49.716 3.5666
-28.49 122.25
51.356 3.2236
51.641 14.729
35.758 -5.574
20.432 58.754
49.844 7.5866
41.252 -3.206
39.780 112.19
41.404 15.060
41.897 -104.7
-6.851 -36.79
49.743 -125.3
-33.65 25.594
-5.131 -36.09
25.089 67.724
41.259 -9.350
53.788 16.296
45.526 -120.7
35.823 -5.392
-46.62 -68.39
23.835 56.105
-33.28 20.428
40.606 15.563
-6.176 -36.19
41.490 15.001
54.846 13.952
39.356 27.793
21.258 -100.3
58.240 -2.660
17.964 -66.14
56.307 -3.326
42.306 -1.634
23.402 -101.3
-32.40 -52.38
36.928 33.304
38.617 37.727
34.536 -101.4
-10.14 -41.25
56.593 -3.730
46.864 2.2548
-38.74 -61.77
33.963 -101.6
64.235 18.353
40.716 -4.677
38.263 26.956
63.716 22.711
45.669 -65.23
49.269 83.095
40.833 8.2903
57.214 -6.707
-5.144 -36.50
17.947 -102.2
24.693 -99.34
54.084 -3.437
42.336 -82.13
-5.526 122.75
45.272 5.1791
-17.62 -65.28
-32.62 20.870
40.652 26.333
50.434 8.0602
50.879 3.0783
-33.68 -59.39
41.692 14.857
54.791 -115.7
-29.78 -50.09
42.940 -82.19
21.172 -89.31
-33.85 -61.69
58.414 6.0701
-33.13 25.800
49.181 0.6062
45.243 1.9806
36.784 112.08
-30.86 -55.72
38.203 30.900
37.216 27.590
10.985 -74.70
57.821 -1.785
53.442 0.9139
45.890 -120.3
-23.48 -41.64
50.107 21.362
39.060 27.092
58.418 -4.084
38.328 26.439
-4.104 -39.02
42.117 -0.851
14.610 75.426
37.979 111.63
21.233 -89.43
44.042 2.8700
40.828 -8.781
22.844 -102.8
36.332 -76.41
45.030 -69.94
-37.25 -72.45
37.068 -4.984
-12.16 -42.33
-38.79 -62.05
34.394 -97.15
43.961 2.9231
47.853 0.6687
36.514 -5.928
53.261 20.289
25.605 -98.40
44.775 5.1723
46.300 0.4365
24.538 -99.24
40.689 -1.209
39.564 35.822
40.187 27.271
53.688 19.080
52.607 -3.498
38.729 27.080
-11.04 -41.63
42.709 -84.85
37.484 23.906
-9.486 -40.88
14.787 101.35
48.950 5.2536
49.737 0.9894
17.324 47.070
37.821 27.421
40.649 29.686
57.397 -2.516
49.872 1.4015
41.009 -7.363
41.019 35.789
47.627 4.9820
49.572 1.4963
47.152 -2.609
39.723 29.918
46.090 30.218
-8.893 -41.79
11.383 108.88
-5.968 -35.94
39.982 26.419
47.099 1.9305
43.336 -94.98
-34.23 19.383
56.872 13.092
49.333 4.4056
-32.88 25.980
44.854 2.1134
35.405 -2.974
56.633 -3.315
44.085 -96.05
41.156 26.995
58.160 -2.730
55.024 -6.822
-37.72 -72.53
-13.50 32.180
-3.015 -41.75
-20.90 -69.70
64.500 27.179
54.646 -1.320
54.034 6.9213
39.868 113.87
37.543 36.419
-31.76 141.30
34.774 125.94
44.963 -73.86
47.021 1.8994
38.887 37.001
-32.56 -56.45
20.922 -89.72
41.321 35.751
43.834 2.4498
52.609 2.3059
38.283 27.500
40.432 -72.76
38.910 -1.781
29.976 -112.6
53.040 2.9038
-28.87 -71.46
-42.10 -65.76
-42.75 -65.09
41.810 -4.859
52.315 4.7901
-36.24 -68.63
-36.35 -57.73
48.526 -59.14
40.828 15.342
43.902 4.1308
39.083 26.908
-21.48 -69.81
-13.54 -42.89
-38.05 -72.28
54.565 -7.564
22.404 75.715
-8.236 -36.19
-30.85 -71.48
-37.28 143.46
28.268 -14.13
39.112 27.243
42.865 -79.94
32.535 -99.52
-28.47 28.830
43.016 1.7071
58.454 -3.094
50.857 11.863
15.686 76.086
-6.074 -36.57
50.761 -2.301
-31.21 137.49
31.395 117.63
40.355 28.831
-29.87 22.339
41.387 15.453
51.725 3.1247
-6.439 -36.26
53.946 -0.205
41.119 27.590
-36.02 -70.54
51.299 3.2400
16.548 -94.72
36.049 53.813
60.332 -1.242
31.700 38.699
46.691 -2.287
50.666 6.1740
45.171 36.649
-10.17 -44.32
-7.468 -39.09
43.458 -6.577
48.222 26.745
62.430 15.544
54.630 -3.495
-33.73 -53.42
-8.911 -41.80
33.537 126.83
43.286 1.6327
51.672 73.156
-34.49 -55.13
45.549 -120.6
38.169 24.297
34.284 -4.135
47.714 3.5612
55.977 -5.504
24.436 113.12
41.257 34.377
54.888 -5.132
25.694 -101.3
46.016 -64.63
38.223 23.019
50.105 2.7283
-30.86 -55.70
-6.086 -36.72
39.420 43.320
41.765 -104.5
48.795 0.7207
51.473 0.2085
-25.08 -69.85
51.090 9.8520
-26.48 -51.98
45.854 -70.38
-27.99 -71.12
40.046 96.901
38.438 39.671
-6.290 35.867
44.601 28.634
63.001 24.755
22.244 -100.7
-42.90 -74.00
46.369 28.124
54.348 16.595
37.948 12.601
31.311 131.02
42.681 -8.361
-5.143 -36.48
45.343 141.81
46.075 -1.757
44.412 9.6434
49.057 9.7929
41.079 29.493
13.908 109.25
41.094 -88.65
-19.17 -70.15
52.771 0.3855
-31.21 -71.61
45.225 4.4886
51.933 1.8833
16.519 -94.95
16.532 -94.88
55.040 -4.615
36.825 -80.89
42.673 -90.26
47.499 6.5398
-16.99 -43.32
-2.841 -40.42
11.670 75.957
53.820 13.102
18.929 -97.30
39.441 33.518
37.680 27.385
9.6550 123.04
45.881 -1.536
50.183 3.0860
62.235 17.401
-34.21 19.275
57.132 -4.832
-5.132 -37.05
14.803 -89.86
-6.430 -35.74
49.650 -111.8
59.331 15.623
-33.65 -71.61
-33.02 -66.40
63.001 24.273
44.365 3.0663
-52.48 -70.16
43.714 -75.80
-5.038 -36.94
51.305 10.894
-28.21 31.187
17.821 74.680
-22.04 -41.48
57.247 18.253
55.751 -4.112
41.833 -9.023
50.210 4.1699
-38.73 -62.16
56.763 61.296
39.673 26.568
51.750 -3.784
50.345 -5.611
61.730 25.786
42.075 13.663
37.084 -4.931
41.035 15.600
45.977 0.0105
47.370 6.2341
63.053 22.006
21.969 -101.2
-10.56 -40.64
48.370 -67.83
55.514 -4.585
54.399 7.6411
23.414 -98.89
45.716 2.6895
-10.64 -41.60
21.404 -158.0
28.837 107.82
-32.93 149.67
-2.727 -41.84
45.985 3.0261
45.502 0.3029
65.389 20.702
40.818 -9.247
46.842 -2.461
50.160 17.787
42.570 -3.081
-17.00 -44.00
19.511 -97.32
58.150 -2.794
-22.34 -52.80
-14.58 -42.54
45.475 -66.74
46.112 0.3440
52.768 23.390
-7.227 106.51
37.688 -102.8
-22.12 -41.24
39.892 29.663
-6.565 -79.04
-23.77 -69.95
23.751 71.331
55.174 -4.311
-31.76 23.163
27.203 70.947
53.354 -110.2
-46.88 -70.20
41.161 15.639
48.130 -2.315
34.821 -98.45
58.149 -4.730
27.964 72.967
42.895 -75.45
38.737 26.118
52.080 -2.802
36.768 33.411
-47.03 167.79
38.737 29.995
27.296 -13.08
-5.589 -41.81
48.908 3.2760
55.039 -8.342
48.830 6.3630
-17.70 -63.26
40.503 -6.392
47.780 5.6395
49.336 44.936
49.662 0.1179
44.276 5.2937
50.575 1.6373
-7.026 -36.87
46.049 -71.64
39.382 41.071
50.940 -4.442
-24.99 -69.80
40.929 99.398
-8.687 -41.51
47.795 -1.351
9.7699 125.44
49.142 -124.3
43.683 -75.78
46.683 0.1348
4.0584 35.509
39.940 30.311
64.178 26.747
-40.71 -73.32
41.066 34.781
11.444 108.85
-30.75 -54.08
40.227 38.155
45.165 3.3218
39.335 27.530
51.160 2.3594
46.260 0.7500
-4.589 -37.71
36.915 -5.071
35.825 -5.444
-38.94 -61.61
54.907 -7.052
42.167 116.06
51.013 6.7119
40.891 42.395
43.895 28.161
52.849 16.899
33.915 -116.5
-3.229 -39.29
-2.954 -40.15
19.235 -16.19
38.731 37.463
-12.41 -42.05
41.613 27.570
47.651 4.3140
51.628 15.681
48.221 8.1672
37.815 28.472
43.673 -92.69
-10.00 -40.93
16.379 104.41
45.589 -63.08
51.560 21.858
-3.431 -38.96
52.026 16.990
47.586 4.1522
40.755 -76.51
27.829 111.03
-2.851 -39.96
55.046 -4.858
61.112 16.512
41.650 -1.334
42.884 -79.49
46.717 -2.389
47.760 5.6763
43.673 122.23
44.858 4.0800
54.019 -110.7
39.649 26.208
-15.40 -75.09
49.343 4.5855
56.266 -2.706
-53.05 -70.85
63.879 10.161
33.565 110.61
-2.753 -42.50
46.094 0.1071
37.157 30.106
49.442 4.2200
47.779 -2.329
-10.31 -41.53
50.688 -0.343
38.491 30.362
41.295 23.398
55.164 -3.069
24.553 -99.23
54.820 6.2690
-34.51 -55.19
49.669 0.1237
45.550 0.1516
-6.114 -36.65
47.083 2.2340
41.967 -8.458
56.029 -2.125
38.883 16.665
62.428 14.670
35.697 136.15
28.121 33.214
-38.34 -61.29
49.294 -0.862
45.290 5.2775
38.082 23.948
38.032 28.214
-32.83 18.003
-5.141 -35.62
-6.456 -36.17
-32.60 116.02
58.077 -4.649
48.014 5.1478
53.300 -6.442
37.100 31.783
-33.73 138.13
54.354 6.0250
37.350 40.401
40.927 -77.41
-32.93 25.910
-34.66 -69.31
34.738 132.17
49.637 0.6538
-30.00 -50.14
48.621 -124.0
45.452 3.0196
56.600 -3.737
39.681 27.189
-34.52 -54.91
40.518 29.906
24.120 -110.6
39.294 -9.015
53.200 9.7200
48.655 -2.346
58.498 -4.041
-13.61 -42.82
56.582 -3.901
69.567 19.144
38.132 31.059
26.927 70.572
27.131 120.36
49.678 3.7249
-25.17 -69.57
49.293 1.5185
37.290 128.95
39.535 37.279
-7.564 -44.98
43.460 -6.878
34.378 -97.10
16.579 -94.79
-15.76 -42.88
52.395 16.489
33.552 126.85
53.036 -3.450
42.509 1.6864
47.532 -1.581
38.120 32.696
-29.42 -63.70
45.150 3.3450
56.729 -2.928
41.171 141.32
-6.725 -36.48
-3.179 -39.48
63.436 17.287
46.351 -0.167
22.065 110.18
37.845 13.076
-17.06 -44.14
-10.88 -44.07
39.136 -2.490
34.910 -98.53
52.271 -9.433
41.294 -7.918
15.392 75.535
49.115 -124.3
47.150 -2.690
46.510 23.180
49.508 5.6847
53.600 -0.750
45.444 -120.9
-12.47 -46.24
57.587 -4.442
39.993 26.338
30.321 56.222
49.485 9.1548
38.281 26.347
55.183 -120.8
43.507 -6.649
53.429 16.967
-14.45 -43.65
41.256 34.475
49.753 3.3998
25.713 -101.4
48.886 3.6818
54.929 -5.117
53.280 -9.964
55.166 -120.8
39.668 35.840
9.4200 123.02
49.016 -1.141
39.196 -113.0
44.765 -64.27
37.919 31.752
50.500 18.578
48.375 3.0952
49.355 -67.39
44.390 12.343
45.150 28.620
41.082 -70.43
-10.48 -44.05
13.608 103.68
41.223 15.852
37.076 107.49
-10.82 -42.70
45.683 3.2649
36.115 -89.21
41.421 28.320
41.731 15.119
40.478 33.115
53.480 -3.510
-13.13 30.428
-16.89 -43.47
56.440 8.1508
39.212 28.030
45.677 2.6521
47.162 6.9684
-34.53 149.56
24.421 32.708
51.174 2.3946
39.763 -120.1
37.079 27.312
51.431 1.6354
54.614 -6.995
22.353 70.255
55.099 2.7024
66.066 21.153
-33.09 -70.52
49.656 -106.1
38.955 -1.550
-5.104 -35.96
39.826 140.02
-8.518 -41.55
43.044 -4.047
41.015 27.433
-26.72 151.46
56.933 12.788
35.508 -99.92
51.089 -4.148
39.598 26.276
39.665 -8.747
62.326 16.202
57.842 15.947
31.716 -9.484
40.565 9.2864
-5.472 -35.97
44.443 3.4356
48.326 5.4767
-4.693 -81.26
63.488 7.9970
40.355 27.890
13.520 103.76
40.463 28.017
-32.07 -52.28
-4.939 -36.95
54.140 -3.920
-13.61 -42.81
50.404 5.8922
34.238 -4.113
36.214 35.997
-33.32 -53.39
47.923 26.014
39.032 41.540
41.723 -105.0
51.192 2.1436
50.759 -2.314
42.882 129.82
39.371 27.176
9.2640 79.072
37.333 36.684
44.428 2.9508
-2.960 -41.10
11.504 108.90
53.236 18.769
56.011 10.354
42.476 13.203
41.580 27.116
17.263 53.975
-9.778 -40.74
-29.04 -71.39
-33.31 -64.58
44.017 6.0247
46.703 35.435
19.564 37.232
-34.18 19.410
-8.127 -43.21
-13.21 30.517
41.281 -70.16
40.203 26.658
20.848 -101.1
38.221 26.788
36.048 36.086
27.613 -97.59
39.007 22.571
38.393 21.695
48.826 3.6798
52.911 -1.418
54.891 -4.121
48.812 5.2685
54.330 10.005
47.015 1.7530
49.893 7.3866
46.255 1.4639
-5.131 -35.88
17.812 54.586
29.976 -107.0
41.372 15.225
40.525 16.236
39.095 17.073
10.599 -85.35
-7.156 106.61
30.788 46.648
-37.91 -61.22
24.260 120.50
49.763 4.4349
49.778 0.7359
40.448 -3.133
-29.99 -50.45
48.660 116.79
53.451 6.8080
49.118 -124.2
39.935 35.343
32.506 -116.2
52.783 -7.434
56.983 10.879
-18.10 -62.95
52.621 -8.097
54.535 -6.981
53.000 10.000
42.381 139.82
55.761 -5.504
10.968 77.225
-46.69 -68.20
64.690 28.656
39.223 28.026
44.228 -92.93
41.577 15.317
30.000 39.817
45.945 -98.95
42.328 -82.17
60.329 16.473
45.024 1.3965
35.119 -118.2
41.591 15.627
37.325 -7.786
44.717 27.787
12.760 99.758
55.134 -4.100
22.337 71.272
38.812 27.020
55.465 -3.534
38.120 14.716
48.307 1.3833
-5.420 -36.36
11.881 108.56
45.950 -82.92
11.703 109.04
35.367 -101.6
53.282 20.315
53.874 -3.203
33.247 109.84
42.060 -2.141
-7.862 -79.34
-7.630 -40.65
-37.51 -59.10
39.118 8.5845
40.200 96.900
48.441 -3.238
56.206 -7.581
54.567 -1.502
42.704 26.185
-33.29 20.376
-6.049 -36.54
50.778 -1.840
39.252 29.101
-11.03 -37.99
-32.75 -56.43
40.851 -2.807
-18.85 -70.21
56.532 -2.652
27.258 70.597
43.675 6.0250
41.726 -7.782
41.622 -7.712
58.180 -2.981
50.982 7.7926
-12.30 -42.35
24.348 -104.8
48.261 1.9362
39.335 38.576
-5.352 -35.65
61.105 28.400
-11.07 -38.17
49.783 -104.9
34.259 -4.079
49.096 5.2444
-34.40 -54.64
58.860 -117.1
-6.042 33.750
8.0298 77.604
40.788 -0.867
50.637 4.3015
37.834 27.479
8.4141 77.566
53.528 -2.987
54.938 -7.065
39.187 27.973
25.860 -98.44
48.614 -123.7
-24.64 -50.23
-24.64 -50.30
8.8266 77.622
35.070 -118.2
39.418 29.478
-33.17 -64.99
52.850 3.4400
45.255 3.3812
41.941 -0.824
50.460 5.3785
13.593 109.24
25.984 -98.37
51.658 1.5543
38.626 23.272
37.080 36.660
52.902 14.861
50.192 -94.91
55.500 -5.661
11.379 77.180
44.926 20.936
22.895 -102.8
37.116 27.646
-9.022 -41.74
-41.03 146.89
51.966 6.9692
49.450 -110.0
-33.73 138.14
52.111 3.9836
36.993 27.287
40.882 15.931
50.834 3.9605
13.830 76.550
-32.21 -52.20
49.696 4.1747
-3.115 -39.55
43.455 2.2311
38.165 37.713
40.000 -3.368
0.5247 -78.13
26.222 -100.5
24.673 120.84
34.630 115.93
51.741 -110.6
62.567 21.279
41.068 35.855
-17.17 145.39
62.397 21.432
34.394 -97.20
44.170 3.0044
4.1382 -60.18
10.553 104.12
39.332 16.397
38.161 28.450
32.659 -4.637
40.028 36.722
48.773 4.3594
40.782 8.7462
33.696 10.051
51.794 14.577
56.074 14.170
-29.30 -54.93
-7.827 -38.12
50.992 3.0746
39.920 8.7177
38.024 24.496
49.180 -64.93
-38.68 -61.51
55.562 -3.198
-31.25 25.028
45.099 -66.68
14.214 -90.06
34.301 -4.116
45.714 2.5400
16.514 -94.88
16.161 -93.94
30.455 -108.2
24.500 116.00
41.859 27.452
-21.04 -45.86
42.742 -1.805
43.405 -7.407
-33.27 18.289
46.096 0.1026
29.419 113.65
38.113 21.695
50.000 2.6700
46.440 3.6757
-34.19 -71.72
28.977 58.519
40.308 29.346
40.105 26.963
11.526 -72.04
-10.81 -36.92
39.142 28.055
51.762 16.979
38.327 26.438
50.596 3.6500
-22.33 -48.38
43.314 -93.76
11.924 121.95
14.585 76.326
-31.15 -71.57
37.138 122.92
32.547 118.51
41.260 -9.023
20.937 -101.1
25.649 -101.4
37.081 27.794
53.608 17.078
38.845 -1.139
49.054 5.2553
-26.75 -69.90
-40.45 175.83
41.292 0.4307
48.415 -0.382
46.157 -0.152
-37.29 143.57
65.392 20.878
38.207 23.085
40.526 16.352
-33.37 -65.41
54.216 19.602
51.594 1.3856
52.784 -9.187
46.552 47.907
28.442 32.943
56.850 -2.267
53.874 -0.441
48.980 -65.48
40.188 36.534
52.771 5.5980
14.148 -89.95
-34.14 24.646
56.028 -5.149
42.506 -3.723
-30.25 -50.27
56.710 -2.246
38.893 27.171
37.104 46.874
-23.44 -70.10
42.048 -0.884
65.299 17.238
36.899 10.940
48.686 0.4014
58.615 11.805
45.879 -120.2
46.030 2.9933
55.127 -4.752
42.291 -82.55
43.577 2.8611
45.284 4.6654
50.457 10.605
39.334 27.303
39.953 28.271
42.813 -115.0
38.429 22.095
43.400 -92.82
-7.473 -35.46
46.693 -1.027
-27.88 29.502
31.159 116.66
-5.140 -36.11
55.069 6.4379
55.956 -3.769
23.686 74.924
41.627 14.134
47.590 3.7649
-38.88 -68.63
47.969 -71.13
-42.62 -65.27
-25.09 -69.65
38.893 -9.907
34.522 60.283
55.776 -3.744
54.189 20.188
-8.750 -41.70
40.208 139.97
11.420 104.37
36.984 33.142
31.294 -115.4
51.522 -103.8
25.606 -100.8
36.049 116.67
-14.00 -42.68
57.163 -4.753
42.533 2.7985
40.284 27.670
42.098 -79.87
56.267 -2.250
48.313 2.1944
-30.71 -54.16
-10.01 -40.92
42.788 -8.045
40.765 27.221
-33.96 18.600
27.885 -98.77
35.508 -5.813
-4.946 -36.96
40.482 30.613
-14.57 40.740
-33.16 -53.05
9.8670 8.9000
44.551 42.098
40.559 37.356
37.937 -8.855
43.878 2.9313
13.289 109.28
23.438 74.901
53.693 16.995
41.204 34.452
-11.97 -41.44
41.867 140.11
-8.694 -41.51
42.848 11.343
54.989 2.2285
48.414 4.0371
26.847 56.353
40.168 36.623
46.452 -62.06
55.329 10.968
-31.50 151.10
50.404 6.1007
55.687 -4.360
40.673 35.990
39.707 27.755
27.935 -12.91
36.337 49.710
-26.36 -53.21
9.5750 80.098
43.523 -83.65
56.190 -6.534
37.355 -7.388
54.610 12.649
40.848 35.811
-6.453 -78.98
43.999 8.0000
-39.35 -73.06
48.836 9.6250
39.920 35.328
40.473 36.845
50.821 16.901
39.855 28.324
48.148 4.3860
36.047 49.543
38.826 102.01
37.385 34.898
39.692 -79.32
37.155 -5.080
17.193 73.867
47.000 -2.670
19.505 -97.84
41.214 25.939
36.439 36.255
24.115 120.00
40.625 39.130
35.769 -5.717
68.129 -106.6
-5.430 -36.41
38.079 35.883
-15.11 -41.84
2.9076 36.773
25.349 67.998
50.410 3.7267
39.646 27.277
22.187 72.664
54.044 -3.522
52.237 -9.274
50.898 9.6908
67.347 26.252
-34.39 -54.69
48.489 4.4000
39.147 42.011
-28.07 -49.66
41.583 35.834
47.778 -1.753
-30.82 -55.70
45.909 -0.724
-38.03 144.46
44.284 2.7870
56.356 -3.663
52.063 -3.614
39.384 29.950
37.715 -102.6
50.373 5.7943
-12.10 -41.47
-11.03 -41.26
51.433 1.6333
54.020 5.6384
-10.89 -37.97
40.835 8.2581
48.191 -2.562
38.619 26.925
50.783 -1.833
-38.84 -68.00
21.491 -98.45
27.085 119.95
47.740 3.8727
18.736 -95.66
51.147 -1.575
58.583 5.9320
51.200 -112.5
39.216 -113.0
38.248 23.740
-17.74 -44.29
54.146 -9.533
-5.347 -35.60
50.838 16.575
-3.358 -39.15
28.304 32.961
54.750 -3.716
35.614 59.621
56.610 -1.972
55.216 -1.530
40.928 26.754
25.515 -98.60
37.002 43.371
53.962 1.2191
22.863 -102.5
18.385 -98.07
8.4402 -80.26
43.876 -83.28
51.210 17.781
-31.24 -57.42
48.842 6.4749
-5.335 -35.86
38.426 21.723
42.445 -82.32
22.195 -101.9
-43.27 -68.63
11.051 108.40
48.142 -2.966
-5.718 -40.05
40.268 -9.714
41.125 -84.67
21.379 -87.97
42.339 -8.299
56.492 -2.217
46.930 -55.43
24.039 -104.8
14.195 109.17
24.714 120.81
47.566 -69.22
47.754 12.304
38.064 24.389
46.314 0.4437
-33.94 -59.65
42.811 3.2243
-3.512 -38.91
55.419 -1.603
3.4805 37.727
-3.362 -39.26
15.279 -16.73
40.833 15.257
53.202 -1.270
21.921 -101.8
41.113 -2.359
39.902 28.225
47.792 3.7101
-10.32 -40.51
40.688 -86.89
46.401 -68.07
44.842 -117.8
56.495 -2.205
37.494 -99.92
34.057 -105.5
45.581 -120.5
-13.50 -47.47
63.212 21.181
39.252 36.866
58.767 15.096
-12.66 -42.83
-12.21 -42.53
43.397 17.950
33.516 10.977
51.235 9.7085
-11.06 -41.27
33.917 -116.6
40.560 30.432
53.835 -0.598
43.640 78.400
57.800 -4.331
37.915 13.312
-38.83 -61.97
-37.84 142.46
38.476 23.299
-3.279 -40.41
8.6402 -82.44
-10.27 -41.21
55.186 -6.324
41.763 27.662
39.867 26.221
45.951 5.6358
58.834 12.304
42.837 -3.626
-5.124 -35.93
50.807 19.363
-33.29 27.379
58.403 -3.295
45.357 3.0051
26.048 109.47
40.230 8.7929
-33.74 -59.65
43.437 5.2146
31.850 110.84
37.462 108.02
-33.69 117.52
-2.843 -41.70
37.466 23.933
41.732 -9.100
-33.49 138.11
48.413 -67.83
57.694 -4.031
45.197 -63.96
47.484 3.3180
64.285 24.009
45.113 -117.8
45.180 27.716
55.120 -4.698
36.239 128.99
-9.883 -40.83
46.684 0.1151
-25.11 -69.95
39.072 -9.221
-46.84 -67.92
30.790 35.694
35.249 -97.88
55.121 -4.022
40.028 -8.285
16.562 -94.80
61.146 17.456
43.299 -6.667
41.636 -9.042
44.765 -66.82
-5.387 -35.75
53.488 -3.357
40.932 -7.691
-12.23 -41.41
39.197 113.93
-11.55 -37.77
-8.515 -41.46
44.035 77.188
42.329 -7.403
16.830 75.420
-4.199 -37.35
55.161 -6.484
40.485 27.704
39.710 27.372
-4.108 -39.00
47.161 -2.600
